B^{1/4}[MeV], Delta[MeV], m_s[MeV] 
180.62423737725442 83.89893963130062 146.65953964172238
189.20479290503096 82.06990399007557 108.86916803717965
198.8719151103201 93.9600875216785 116.52230324168156
188.51191907206317 84.13158114478814 146.29831885418807
182.06959111870611 119.70782114863215 113.36747114257821
190.5578387729156 131.82870235065587 108.18316971265953
195.64062780443135 109.45131799661891 178.16093923208516
186.81759131979769 54.59468238064776 175.1342532870059
197.16352341098192 98.50269628051902 173.70055049462414
190.37029863707525 118.23295368940578 128.85188003631708
181.8264900008968 94.91115899125234 143.88895252900267
182.46643079139986 116.81933548509073 76.85592748030415
201.54184304652802 81.05418917159031 174.3526174025667
189.42956790303998 88.36323078916534 78.87283463626176
188.05512072035538 100.22756150751155 219.75360088440823
193.8826995349233 104.8029637701936 172.34183686458215
186.07568718132345 96.18031571669694 162.44564046365429
202.63976308540924 96.63256440489971 201.52148857058899
195.62149658704487 91.84474259560689 139.74146124608052
196.7975074351545 81.3015176828907 173.1610784689131
190.40532611077046 89.43602131656293 163.12219637779242
199.40581840570323 85.37901532856633 189.90975831061468
195.67516157261477 71.10713777299513 85.21968188379913
191.28113209680444 89.96487386564279 154.4127199424934
196.19525645823234 127.83742071487427 107.30818967663814
190.79334100661075 84.79751151972168 88.79720141642986
197.47834947238533 70.02823477008461 123.4419096105302
201.03154419705132 109.65375667634429 208.71124262117218
192.91463576577053 122.91676588509709 98.3120578016622
199.27997389290945 88.02077817773574 140.6150954693482
192.3484974607878 93.61815627832485 139.63683802639707
187.57532350608324 82.31924179858862 124.99718257578228
195.73776415083094 118.76947310578879 74.39976146092388
194.7333747992906 92.66139628322667 107.3627852424871
188.39464538293774 102.11132838727275 166.9987741314189
186.14034761036226 85.42741826916222 152.08425904476343
200.18065284018328 118.54800493148704 110.6283748352001
192.6998749697342 101.92503684469088 134.3776847020503
188.75655938290333 112.2317629453887 129.35906957112647
191.14794740791461 117.26591269038543 155.09337578663843
188.71024192526082 91.08540364163383 140.49547903097132
184.7782367855346 100.3658509314661 156.22664592070007
194.21841792245633 119.75115018482127 211.37268634572416
194.74695672768215 93.33217033896736 94.71232076263817
194.06290931514008 105.17616745342004 208.60903676827147
185.99381276238273 105.47423707706484 93.05767431418842
203.0148623557394 110.33217660433367 128.04039086540715
194.66106143081703 100.86103015462311 104.2759330871815
187.20453758388038 122.07416283341723 118.74724335217834
190.6807471311973 123.18327195628565 207.3614413115852
192.45478455557046 108.0597173704422 138.31733244296
197.8428226044114 94.7348190195271 133.92647636938773
191.23118686149618 104.76781997664072 191.856254192571
198.8175958371695 92.16622449992828 157.8092889412482
203.25778905966177 88.91784899924517 157.9794341246661
193.74227495863093 97.10453842566352 155.58183826260068
186.77834566400404 83.2899862013598 131.07744794035997
194.26813089514337 86.37264769012032 156.02762798548514
189.77288405042088 73.48271411175176 151.34751876731556
200.98945569844147 101.10995596192845 200.22953188423276
185.71015000546885 82.05480405606656 149.1386739225418
194.69682020477097 99.66335243572878 141.3013117461501
195.6490750681124 120.04642638062538 136.49492310722394
196.51106167827464 111.40413525733362 122.64608657278416
196.7145489920966 106.79718431688079 119.16081819701907
193.71246232551104 97.00602356674763 140.65136063320148
186.93639327112888 124.88922181088904 162.55730792500782
185.91616398011013 116.51237704895516 127.92814227494662
188.96736919902997 99.13689442201463 170.94044151994058
200.34264611657574 136.00139109347356 214.0194542960101
186.6578616334015 139.8739785568327 118.33764806764461
187.53965113033945 113.89536662518026 137.96687002140243
185.36918267006067 122.69812597774356 116.78215760205505
196.36062231108235 87.38494478542273 215.58062859123203
196.20256329870833 111.97222997002295 182.71183964223437
192.3947987255519 99.2326504416412 158.55088607957407
195.3103522719529 120.89022989381967 103.92099837245584
199.76138741934832 103.03223582270093 123.70999531874772
190.92217606849712 97.75728475997306 167.69627727932598
187.82212524207245 75.57089357016034 86.50462313264441
203.01821603563494 101.83362902322884 170.6485451459904
189.0263786154952 84.2777990131614 191.98000995522577
188.7898550128252 91.98540980318192 90.22742890566528
190.94950996416293 68.63415399443303 124.60352543566972
190.28581360731332 98.81773053586234 200.17109170849133
198.51612702876406 119.57156480951328 146.43549033515666
200.30109570473942 81.1442339339199 141.6344005087905
191.96113219505236 99.75194778289435 91.90579842332622
191.3771055664482 111.41346068766502 114.1776123006212
188.82964839322773 114.11940311282991 190.2324928926246
196.1116622575878 88.16979733516173 97.26165959248073
199.2201881873611 94.90050663685687 94.82755294600084
191.75383096066773 64.6208565875016 197.70016008284088
192.41023108027233 104.39100206306985 126.00211680166615
195.84444796984724 88.73983446835626 153.85112443906468
190.08595353373377 104.59212675534427 94.14199682834601
196.53687843734085 133.08391407182376 129.40402446296832
196.47317756506558 69.0534025764532 158.36537905008504
190.9539766250417 106.94387352532324 123.78740271570636
199.91692095149338 98.2299085429492 118.9866701811227
190.39077835045873 90.31737373133716 114.99206162131843
194.00773846684464 80.2688275799056 176.06795057088306
177.96358863220064 97.59854843899703 178.75007019539973
185.66111535342586 72.95353792019823 150.48610805541222
186.2412891692333 97.5560704183969 66.9660371247537
202.70320153434457 112.6662013293114 165.42904572187385
188.71995349058466 98.79752903360382 181.40947275511883
182.13621486787036 87.46131595968852 186.57027213494754
186.32247295996385 119.15616094792094 168.73977687490043
194.433367644622 134.35977244556608 94.90124068906675
199.9581118105721 115.72868977328756 132.45102514961565
196.4119576876205 69.39343942223124 160.91925989030486
200.21909832013074 87.97977722887633 128.80341384687213
194.84968319198467 86.85393275541041 173.31057658378248
188.36917849929958 99.8088995665595 132.93018574787584
188.72738524630546 114.78848491203084 177.28210046282916
190.02471521578738 99.37452335105066 178.9755813075294
193.8419507221867 62.28585935709077 166.97939277081304
198.27333042356466 80.35773607135532 173.52349157604337
193.56638216355003 98.85716157488054 118.56251630566877
199.9387820039175 114.93887121499338 91.25091247615083
187.1205926904939 78.65685475805188 110.63967794485761
191.93044106854975 92.43752021699312 174.8663380328337
184.90377312724274 136.34433016075727 177.49854536965145
197.70331624921948 86.04901190132361 151.4233170159845
189.1419808586244 120.7612468690945 194.9779685593361
193.79324647984302 95.16071233663351 196.27136003928283
194.23846525205252 104.29072584440446 149.0439900774266
190.07764373811818 116.70472173856236 133.022617163409
197.74359897338778 94.48456932035769 125.28256449657403
198.56008340336035 83.84672589084767 160.4154038093261
182.5026788094581 81.96832942313048 161.9424683360291
189.6019599894975 102.78859788524503 145.34596082710198
184.89500926081078 94.4408734255977 91.03460910522175
202.8451040830431 98.99536144559265 234.2697717795911
198.7647698936735 61.76525201047718 204.26026852613876
192.0531166250553 96.3401920992212 122.03328645369129
184.58315925619956 87.43314226522904 77.21034186554039
192.6041354922748 104.56538507333568 134.07528373359943
198.24001391124276 105.48957754380322 120.7046096425237
197.04355547061735 80.53785506036283 196.50786978533202
192.46467312270434 63.24904224761222 178.81296353123997
190.2383246352746 113.43816590606217 175.69704496168862
192.66276780086073 101.98493216539343 138.2656983663361
192.71752091253532 88.58561670059635 176.6173799017322
198.18952531135614 97.70329035713053 81.37403754232331
186.4584902628355 93.71845598029527 99.59373522490506
199.301370022056 106.66050535473794 157.61570537903617
191.97244085558268 96.02050495998189 176.08075488007006
186.4468617566561 79.58340915554803 137.73612578426545
199.2873825325862 102.28273086964813 165.21056019456242
195.29951847801914 129.27748315965297 181.04500966036025
200.20891304891077 90.4519403320918 102.18121947795674
199.34903526691255 59.3507466703029 149.8124554530053
199.39537671913425 75.80469767159454 156.551406460568
189.86549730597315 106.50622300085224 180.3374074223593
191.82524054255398 101.67658583193374 127.46858840604905
188.60764182847745 103.34711558386914 148.82237225969064
190.5273243068518 93.55942514841519 182.04895701126435
187.89125276648647 122.63275321020605 166.83626773074838
198.53832259224203 100.4210378618675 152.38639851296347
190.8309660119064 112.81217975488082 185.42105760438244
198.11258568265066 104.432517784519 154.87699485531468
184.9563922012795 108.3434129833429 104.71854768341862
182.68937136727342 88.6446321182352 103.51292278047706
194.31903141964543 95.83638306492983 110.18861874172893
200.92457807779985 89.29922234735596 130.19673736019476
195.94265778847745 74.29408986338115 146.30130570993347
196.28766094315498 106.11730328630905 127.62321258639766
187.87397193111158 90.28750546830973 123.67663879418218
180.9438972958017 97.95403392394824 127.03608136402289
188.31599426112513 90.57536725942384 237.72831522394088
186.32596328013247 83.08439754983173 136.36114221761446
193.07217838366302 102.24768764707109 164.49165861052253
197.0524571971436 98.71181928198659 153.24873825246254
190.70066128233813 97.1220155696745 152.76254305001157
192.7319323359401 120.35217478126508 118.36495618603597
198.3053645834527 77.6287545561879 204.21226293678595
200.14324133850184 92.48143720068592 140.59098537181904
198.26969924750398 94.40275144675913 111.71686026644862
193.3219599338142 87.2386926255703 130.78092196505352
188.64506131734902 83.61127325256295 183.6399838563779
190.912888148304 112.25048051489297 198.20291733796316
191.5877902656134 75.04011354193446 190.55172029953442
196.46701340122405 77.76723242438578 63.72857939134791
196.56071010879768 73.35820029427472 203.4756896181563
193.00271312025455 120.63482625434969 176.71968512512768
188.34596886945505 99.15602541899429 192.71869124424677
193.483547447539 132.50317662748057 159.51610964619158
193.21080531279222 85.95608379474226 155.44983651358828
204.26271769418622 103.87565275182848 150.93211643778048
189.23747202326115 98.27798148070238 175.22208684641603
187.19807273999345 102.84173685469548 187.72879595269876
194.47562657578078 75.65727186250909 153.95314421974615
197.60889334437118 116.8431738488161 179.2972694624984
190.91187664293096 71.4968821900701 132.02302816022288
192.48422045521906 96.09673838166243 123.45632991384265
178.9176546557514 109.39347812146902 75.19080971404054
197.58700229527415 98.81238975650052 109.72314225798459
191.99777546440876 87.14124374325112 140.27723505756947
201.23166766341012 96.23244844952752 200.89112608722127
187.6730422999456 115.75116784893875 188.07403361487766
172.54592734268448 103.84016541870578 124.42761051532358
195.60961942012207 84.54922041380159 121.16531970943468
190.10437700761253 127.65082920061352 122.15861490513942
197.41342568806917 112.45405506986981 86.9164827471684
186.81039577362355 92.97963293523121 128.70466987750316
195.83448308183472 114.13965138224835 159.18738925032702
189.51610433450182 80.45626498180322 140.1987200365124
197.33187338884645 76.66701164738495 173.6653361029128
187.4201316192596 93.14366991795343 148.2076854857726
203.7644357810407 95.9883810146827 144.5797913681894
189.53890401124508 103.60833863873953 167.6735190818272
191.37790444490543 88.2888588593998 141.75659106887178
185.8930301068897 109.16631230466132 126.69331791726827
194.23565460098985 86.42630999067502 151.143447628076
192.42676203331865 101.13633776722735 146.1490766907384
194.69680002271025 109.17309640090637 181.85291944440502
196.85541170566415 117.12539214879811 169.17757019209952
196.4165375496418 61.749823728386026 179.67433097754179
176.1180798764857 100.62531386081832 163.12571690858496
196.63655889461603 95.61656999683973 167.61379112879405
182.92635044430324 87.21815680134424 166.1861461769177
197.3419648234393 100.69996692886642 99.30887336202616
178.53493818434424 94.01183638627175 141.23751720945654
195.42130610429246 101.63152012877133 159.04262550319095
192.17852867259464 115.84800201591018 192.7651149003459
187.53102527561887 100.69171647290283 137.7728599245014
191.99659714454404 99.93941764171626 197.1553058139
181.32205949426688 88.07776132362628 114.30898897294662
180.65800398416272 82.75475788572136 155.3364076997832
197.8351462885074 75.72290866779784 168.88131866205643
199.20273452832834 97.47441798253678 174.54369059008962
194.12104630759688 123.39979947828607 215.45602743141905
193.67374933270264 66.20247422985042 149.8112587748051
184.45060206673816 81.1154662989378 197.62404941234678
195.96064273009577 99.4495171076173 163.48972589057675
184.7456585999399 106.77425994629667 112.112085015172
204.88143724345278 110.39903929394383 181.60653524974222
190.2225334107752 99.18522312775299 167.94108692173774
205.32512203279356 100.40501873590821 174.27085096942662
193.60820609663458 100.55810548803474 117.33029242339762
190.29374746595082 93.7854804206102 205.6627593886198
197.120694063635 93.98942679047093 108.50868445689413
187.6991147279571 96.95944624778807 115.25254346729682
190.9320959862465 104.10389985330612 206.65539166665283
194.65187892990298 101.77591772438673 215.57624246099607
190.1686920468085 116.18920975479165 130.01476856250966
185.52877634280276 94.13288687161644 177.58038398960198
194.91298623099527 94.69848266378014 120.26831403098194
192.8920866099768 87.93031515956179 176.6319791241585
184.97321181726988 100.97652706121433 129.6927212824614
196.58006696261126 104.81393605089842 94.49551429935525
187.48728317016435 51.276157674766694 182.03470094590807
187.9792079183861 122.13206314850154 184.2382249350359
190.26195612096794 103.0817179430828 144.35695927246087
194.05232918836057 103.17053984978982 151.29435152941852
193.45443673684477 90.85714955161008 118.57402584480776
192.57444048356743 102.39417021897322 167.22924248309855
183.7848317488211 101.43475708976031 123.03204731771231
201.29680293435436 102.53534023875329 170.7585955699882
197.746289805978 77.42430647864431 138.26479849999936
193.61511967104846 89.45141490120756 135.89715611253717
183.6269200944065 70.59035045130011 113.78786768098925
185.24095423221172 106.78110313095846 158.55983095892756
189.91308829907132 71.8066015535932 100.69069429024744
200.58826305287545 110.35804945099548 159.3961826273792
194.90756542639105 89.22302200541458 174.83240565257802
190.6189630097159 110.86283790633281 135.91963049045077
191.58929038896162 140.94925691096313 142.27964447390357
191.33563711806366 76.65419082867996 122.30719996850654
196.27702613344445 95.64635083942508 97.57144171699116
191.9813236102545 95.59945386304072 147.5624077893347
200.42634110398106 116.59834780365338 166.55981632334934
191.1905081606018 110.28883173620406 177.02674329205442
192.09913466856852 87.5814269285781 203.22215063712818
207.89998507693053 112.92590772654343 245.27293280180763
189.33384909034172 93.30269452873944 179.06746736729517
189.03703211276004 92.57773486813038 138.4317100224392
197.93612355761096 105.77522625855441 118.13124939510085
198.98908293582724 111.08122767458241 130.36495257851493
196.37678032111432 90.28048251323337 191.56428267700508
201.01035875359656 87.76131527731465 152.86209469842834
186.60876879017096 120.91130223660623 187.13993889860637
195.33613368791384 74.37935806027754 150.24898181019356
188.311255351919 43.9251947118205 207.5972243615446
188.1266114255825 111.97966436703214 183.2409348498021
186.01676769005346 104.24645319859448 122.94517548711113
192.98440712298714 81.3126212120323 84.27131184303576
187.98469302550325 84.71843855117969 95.35328610325946
191.19652519833284 108.83470607108791 125.06110938718068
189.94496457915653 93.16025335428206 136.7581964096406
195.690304906385 119.33755243797519 105.20112553891481
200.41901420009094 125.31623795244832 141.0296407763088
194.49738376914638 108.43234486884612 131.94863983877664
192.80767795696408 67.66635237348217 208.87229077749564
195.6524950691781 120.43069433879853 63.38550805292344
188.7762131814466 112.81315493169065 154.87498619755436
198.14575607758007 113.75239347474562 131.8859453188886
191.69080701944307 113.02144797048604 185.0375226889582
191.24976704414857 120.45908019172998 160.8548254183484
192.96682041954114 132.96190576297917 147.16833719107294
192.49697472843354 84.17763467094976 92.88585571194524
191.90860037384095 80.87481042711593 208.46928732760782
186.96238216166765 91.45235152133925 100.7166368962468
193.34129484409763 101.14587082968094 188.36412609183805
196.2968984190327 88.21295949510925 146.16726248102958
186.69170656257347 69.4815529351629 167.2720976586957
184.83390731161543 95.54506911815622 125.31194562748834
190.81129857153542 93.23176442787788 84.84757756895483
186.9865581391503 86.08137449512131 114.46832857921038
187.69774096800907 74.62208088893196 243.59892054229903
194.2204882990616 115.19344443521763 183.02047426097118
198.53762715086265 83.22897400978715 119.2035668257673
200.5745081541205 88.15832978363518 201.5304469097982
192.9149446031654 104.96840349419782 140.88877422570434
193.13070496450797 72.09179497316245 127.10827343878361
195.17981692911042 68.4448849074544 169.89754214504828
196.3254704201894 101.13786628159276 181.3182445826911
197.3537962348273 96.49889320514944 192.1069324092993
192.83049380199364 105.33850747276414 196.85510128330367
190.8241518186517 87.69375786482455 170.85430571328445
192.28682903139642 76.38016067290869 126.42097405021926
197.86807229154584 99.5243010999538 127.07621127749566
181.287359455259 87.03983479651549 205.02098723835482
188.0831657978595 104.9218066604409 154.56226853712064
188.96177431183048 102.70060596061631 106.06480334471857
190.59366590801173 113.68626320646906 134.89073665475908
188.87959966550392 109.45253117107445 170.9614678592447
191.57380979139637 112.70830883675495 189.70735087044528
182.64791369042229 104.33839632619352 163.23444011025634
195.37528212156852 105.721828561598 200.68386324351573
192.0253407849299 120.99210052208082 132.1150739007186
182.1275553604371 93.39595332047544 143.43689009134278
183.3047529264734 104.90471151865101 137.68159438312705
187.4962540153901 111.93308405805435 121.69554985981901
188.12385402369446 71.28713102538143 156.59299103649977
193.73383692535097 94.56157801695049 113.2609243261882
195.33750179689508 110.8551594228883 186.61370315417662
194.56726416869853 97.35591446822812 151.11367888170952
186.3484897190098 125.68722690265221 98.11972544126479
189.65171389976587 100.50430716215799 157.1529674795548
199.73100658794482 114.02172510966898 182.38314610565897
198.9892016421296 109.27566933462377 158.63410979273567
194.48995532163778 89.05181747932454 125.3547703936591
198.21875713809783 107.8330256894433 162.90067769811344
200.39286074389048 112.0717841699566 135.04006837308475
193.19380438738463 101.32914486862846 142.66509345772175
199.85439400946302 106.37959472320776 166.8221661089501
197.84261892631088 80.78862000579933 91.90223816417809
195.3432975566114 96.60554921939408 215.10197896462574
192.04887190006158 121.64433903181347 139.9865969654283
189.09254429812793 110.21688675830833 136.8078225490136
192.4182814486888 98.4884010236242 133.2718985200106
194.66288789898624 108.64495770089117 176.39051164415693
191.35756887183715 115.62805938043579 165.01817408614042
194.42114590530366 95.63284170585808 140.32669923869403
189.8814087095125 126.27013577347321 128.70176103790274
196.76610536628849 99.80633808920294 141.18545141396908
196.0355170340147 106.4546612130956 88.1119478669716
195.6282115439089 108.79880837538421 133.58040753085368
201.09796113691948 105.26973255414676 116.67755684832551
188.32094847627752 89.39278978283157 152.5460451405586
193.16150882489848 79.12839712513431 182.42767765091946
193.22411093784532 100.43763984511754 186.63298638388355
181.2571834358299 128.89254459782026 179.41787313019967
192.38971739982708 98.96774053055991 167.28000003973563
184.46543443524166 109.52972977674177 197.90886485625308
184.77823036925818 88.03197971431727 128.64281437421687
195.22035930827212 73.90400990889373 81.91878119282723
199.0509601634964 106.58163362008506 216.9998815149715
187.1067137602809 87.32093142749748 192.10846396374504
186.1192577123206 83.40413830506292 149.63087261484935
180.69182212670387 104.96046460651479 150.28897882035335
199.20846749406374 88.06550513332245 175.71955177223813
192.2449983957185 98.79754351352136 168.13889814073252
192.02556439680424 109.42898183334694 137.003234163661
182.28954124823093 112.96042900136375 195.03755456276184
203.50826259538 98.82580575670637 112.03453772453494
189.25085430346212 102.15020239021926 95.63489135470797
186.7358233258106 67.14861460275885 95.48699101227868
180.03251374067216 136.9057154015093 150.80212612276708
206.2257578050905 112.52861493513998 198.84491060326445
194.1348807422729 91.18453028078402 194.62685929396568
198.69136322563008 123.8002393558528 90.88693301272903
184.9780439628018 103.1784849945041 132.6141027054235
196.65939615651334 93.44003657202171 171.82059135963516
194.89293045174415 79.95092501536358 102.23433011709716
186.7742512498807 96.29919367290094 137.30676620258558
189.91734623087532 82.3812684167021 153.80862141277072
199.53088805768482 85.1534319845747 140.14937182241633
201.9021660133246 93.55970746915806 176.86459372808068
188.91472545690294 109.09309688876763 106.82801665519929
183.98867820790974 119.57444365238871 198.48699758938403
203.81159206435782 99.5575317781081 103.25869444862724
196.008830483452 119.23736441162346 193.8504906549887
187.63751728375988 125.78959145323937 113.20159731037026
194.71121873064004 110.13590140400925 116.88148528277476
198.5059727092671 73.80821460500195 158.9051076788594
189.9853268882869 88.01070349393899 129.4005885981531
202.34491915322542 104.02772891486447 207.05908344557238
184.14642747992653 76.11806482071168 149.8736277733789
196.63698417668377 102.30938110189729 182.32830721312965
197.7702831250526 110.63239716574748 121.23654268192725
199.51281289392298 77.47079926512944 170.61243669658202
200.63843952076084 100.98026188570007 142.53418084109
183.15779190037944 102.08550444192156 141.73079569577374
179.89537334301804 95.92210783070237 157.66417961835205
195.88759511757655 106.37677207370704 105.5094354760493
197.5688180970678 106.21037310602406 153.51395574308756
197.382871025012 85.62563256187485 135.7837190271392
178.2361412880853 92.95726562219124 142.44232114181375
189.26504499748373 86.4557632815157 148.68868701106342
183.8724868703233 110.61552011126813 138.08684431842804
186.18884266924283 85.6813201095159 142.68086218575874
203.9478635207983 73.2746151979591 133.95976391194228
203.06295746009985 84.23933927153921 112.67938108361668
188.4702382645859 114.52583752486221 143.9763478780729
