B^{1/4}[MeV], Delta[MeV], m_s[MeV] 
191.4480636246664 122.06093475578727 187.16141019163013
186.40658445107186 94.49748645519452 161.70119364820732
197.2684570245162 103.65652859553309 146.33397198638025
199.9991545680804 96.41183937627896 129.61900663281878
185.0627269245005 77.3016390437697 158.8235895431149
188.1020704084006 106.01470806186883 169.38817719969063
193.15944563753834 92.78992789248676 119.85687853394973
195.76963281550863 131.2395751397524 161.05913571362768
193.89713730374206 94.07411296413213 208.48483693180324
191.61679804916048 113.1566481483364 158.78424286312057
197.1907046985647 107.30857966150074 187.43247400053605
194.9869494433301 61.27675983672332 162.41823600505546
193.19528186724528 88.4249983227731 174.0260800370076
195.63248824452438 95.5952607053343 200.52315029152905
193.44978229064543 84.33413750695038 142.47146071746656
198.4468161186931 108.16301708579275 131.5329814984556
185.87959338196688 70.84698926118574 126.23766250992492
206.79410650216508 100.61355721669841 167.44489393114335
194.409918298025 96.162153412152 110.56590551569226
201.32848839436002 80.70965797377896 121.88180553494921
196.90662275882946 88.37960280308823 156.7167858124535
188.20646715263166 81.32428064902044 121.94649471861803
182.61447842630147 85.50175359227941 136.7903341602742
188.74803212440398 107.56532009802982 165.47354771512423
187.2823592283038 79.38657568264775 160.96739848426319
195.1314558388289 113.81127227662364 179.5857037569278
200.3238871905732 85.06331645631984 167.96326204853474
190.9959859364762 101.96319401744923 138.94912295128324
202.7279278640052 119.28258258223956 164.54259270464303
188.1259302643378 88.39497945074685 178.7772342424745
192.86206351428484 66.58218789414833 138.37240733148366
182.12823602177897 107.51833193746492 196.6171241480011
195.78456404992795 116.96470460991807 108.76755841542679
195.81253393889457 76.41069669493548 163.87704563857434
207.818573898819 87.00634914003757 186.07896077552616
197.0313148300627 134.91404847127157 147.1916581970757
188.16993829094602 103.98803484174988 168.5178213235808
192.6690383489334 91.42652392871305 143.01708431247562
192.23095031572447 79.16809990368648 152.53489294239034
187.11917117339658 91.89069248172427 205.85989016730633
193.80311376743086 106.76178405226162 148.9044401222893
202.27757572108018 85.24643642843125 120.5933057152057
196.92733869982973 76.28905369705718 161.88239017898388
184.39479715387446 107.93583665192261 128.5358164875671
192.7477414782065 115.04700357647867 87.47342102210204
190.13374734283278 99.59840460507674 109.61981597901377
189.5429094658602 71.33146561615118 123.00551205231346
195.54878169700623 104.83356202549693 134.97962563500963
184.1306163736158 113.82635086200912 120.35680455616895
192.39026884797752 103.5326824033052 131.81472126543667
189.73399060993307 115.91404287550425 140.1479758957324
194.13255424505576 112.63586768729515 158.78972416344556
198.8673143906652 81.98192482042428 121.90488474365564
200.8231764578807 103.37068790342204 145.80542926613617
189.2461456882551 104.36874823526503 149.22765910149994
190.97919144984726 70.81014534644882 108.06776463158391
198.15903305677722 82.1596604037737 135.30562580646298
189.19850404045354 96.45941718759634 181.68350001566952
184.58075970644148 88.51634998334153 122.79432421274888
191.14307844103593 70.3640895741283 177.3339224595526
189.43921822908626 101.00971901026595 154.0910386330868
192.1215895904267 86.81607153649813 109.89988991601719
194.16948883247733 96.98443284365561 142.40800491053193
200.32995626577258 85.84820163498539 121.36515749353865
178.67309841759635 100.20391175606954 133.95166896492807
194.51514602231742 111.54241231240533 95.98451692317923
193.77708107967757 80.9542211327028 178.30710405140405
195.34346946816615 102.02732220739101 194.16771995220034
192.08098166618817 105.217692685183 164.3494510484981
203.99835377563974 83.82055997841383 113.67178833757708
191.98580881963963 101.9772412053549 168.50093414913823
187.69326604553999 85.70405619348365 178.42964628048608
198.88418094192642 115.23139806292346 77.62396233823486
187.24981527341376 115.59128716455574 162.00622356812752
182.54661619618594 98.15857759841688 88.52769480897678
190.1014942694977 100.09768915365333 135.61107563739807
199.3710609942329 126.83671411202133 110.23644563154986
187.9645530878087 61.449944137538594 153.72863915252768
197.30637145266616 115.17915532976768 111.22601066905798
185.35237228143 79.24890714551458 80.01295644943352
182.3250749193163 126.56967568455096 178.09107280732616
196.3477233947483 123.86203512746971 178.0992901092625
193.96823729529194 102.50129945557563 117.14552600368013
197.99430595494005 118.04001048383802 153.51050642847858
185.7778170535952 110.96877636462244 116.30313490456516
193.45987070260966 108.6163943406381 171.61071423186885
196.64277681435715 104.91911677879745 209.01832184394334
198.90722316971105 114.6223723721389 133.7821882109417
187.83748817419783 111.89541497313182 144.65694735747553
181.39618798491514 100.50259488549894 135.3114482118976
195.88863558048095 77.63704107748049 197.0059982487535
182.8927024636606 90.87657075213399 120.68273149369585
195.23635932032454 100.24041503644614 154.76728775861315
192.33418245713648 119.96317458540848 141.97727839686357
188.25323178965544 82.94259116000725 141.88657730431902
187.27141338805038 97.91001395106123 126.4216011897048
179.3505892558958 70.07485385049716 165.06554004515772
202.75772602544066 145.18551762277474 120.23874213338689
186.8365635027277 95.19229358022055 120.87591192439476
192.7912588111077 105.98409596452508 106.84677912716386
198.01779481735997 112.07947755238035 155.5361286882853
200.58883150532364 90.07035964578095 139.5152210110818
189.01917867172787 114.0379588223534 182.7969281114038
191.92615903255307 110.75582091525689 194.5845903303661
187.6101394915871 108.48081255857294 148.77622199755277
197.72948903970718 73.71926438701635 152.07273958047088
186.42434046828407 89.16950804537844 179.86470680914783
192.62292058940773 114.61051963359273 179.11512026640685
188.48290703611264 97.97512240848866 126.70309306605105
193.4434881935596 88.94863875897845 171.08089269187602
195.80029808645452 89.49568796485653 146.7729606039013
195.37430711050862 114.18056879646218 126.05763273274577
190.27708088574263 84.98273292326724 189.3515145656851
184.16495747745688 101.80743506063634 120.37183430458508
189.77698810735905 101.79302515283003 187.15360349544443
193.37893097885257 88.69078782957547 185.46739311820622
199.44505115081265 105.42245038507981 121.56081829078036
192.82924026704765 125.7598056309093 140.82812860115382
186.13965973277814 107.20030143855395 205.54129946963326
192.24253900723406 97.24248478421681 129.7454917808977
188.0663176603678 122.55891089214762 160.72860599061363
198.23550312963906 89.99624512665288 161.3594163365654
193.38898118415975 135.6301486192073 137.9013051917433
187.05893518795287 130.23188437594501 153.55027493257305
195.3438059387279 113.05375165175482 144.8543151518696
196.70040990063225 99.55647602065426 174.87345656435667
195.9152450139171 101.74259367064072 180.27863886105996
194.89937338721745 101.68705153827891 148.9310085181574
200.92319073162588 108.20018794465015 149.54163602742838
199.09421819661293 60.215478381391435 89.03064037874739
190.80264504567526 71.28900061833068 191.50765865242752
180.51820150425522 100.34552523481356 120.50784150981708
198.16502863843937 93.4653073222801 112.45094681324332
200.99685463870517 99.65031214216582 150.7463703608291
186.87169317176995 93.70171176062243 109.13755142668074
185.34065319645006 111.13238313835274 166.7538055180252
185.31496602889268 107.65167437981351 163.38122604374695
194.46444234795308 92.73782085972033 183.2483220549841
190.96629408824302 101.44999450871205 174.62947664845265
193.67614191999246 110.92983377376851 188.05398740552334
180.0482062041666 89.5859091302698 113.94175649606194
190.60342583975245 88.56423067659533 105.24058956274803
198.2685946875374 103.01152882348006 118.89144451295405
206.10690711105224 108.18051692466835 123.70024065933436
172.0354678365381 66.99023738128712 201.95497037933177
190.90150554730585 116.37867423568377 131.11215701116754
196.27375668684047 105.09575243567265 163.04117502852733
195.3256505235193 81.35185990463302 108.26739887799909
190.87781390153157 116.42449397873492 135.30105464616526
189.4649992284127 115.0376060251847 142.32249052129947
193.11193059932975 106.485389337391 207.66455917181415
195.75783509736277 100.50009573297274 175.202842740269
185.8116759977916 117.92934334303763 157.6520467772475
192.3784760609275 101.19601446307449 135.61319325526242
194.19258491890298 92.2784545486653 130.09748279074353
188.79616210518748 106.0464464466795 162.84220813511
190.36593118885546 75.5004738853741 223.81894816624896
191.58478341408656 124.72378704428364 160.14785045977004
199.52375547562156 111.64038209695029 169.32359339991783
191.83653788193877 93.71251601651245 154.5079800852004
185.59476686700458 99.87751508210988 95.6706609195879
188.75751707405578 111.80286156070542 129.89607746560233
203.08400208183926 108.22090073901832 166.62509737821466
176.05663383113836 96.99301402930733 120.339657217883
189.78652263676113 100.59685891969433 161.89875023774465
190.1327372432774 112.93742980583042 130.13892951416005
194.33235146761305 122.85700122232596 140.21896762490536
200.6633378014065 138.78239115105484 167.5238969712384
187.22217702854002 118.51845422387449 216.58324522205447
198.78237085312549 83.78166328421752 168.70649483962734
194.94381096231393 101.9435872002714 170.77845790742055
189.92452525284406 100.61817099647666 168.7274135658844
198.46820936066206 100.0818738844886 106.22009932784252
196.83779478386447 128.6427934951676 135.76340933046376
197.03952038637672 118.9973017038548 164.7355731508831
195.04057750353402 93.8442349248155 156.88533624575913
194.53998164731686 110.40808103920531 177.7889685345421
192.29846463095902 81.5280139082763 202.40999810456327
187.07913862110968 81.77410262516918 134.02941760140794
190.77937023965447 97.899586344798 154.42952964691946
183.0471662327746 107.17904781864841 163.10928324085717
194.0380070747016 90.66207690376578 152.02155302729116
195.1916954797346 96.50704354522315 136.21183891583874
189.24882707952418 99.57816803884202 194.7424660726926
198.09001100279212 90.8202852998832 146.2429200168768
193.3518972764295 104.02451087090682 111.6982024494109
203.49939748641222 95.8567701270678 177.02204891733376
202.11138826956514 98.78969553555339 90.08778950824613
195.376212861842 56.27098287310001 185.01082959894643
194.29730556477736 104.39998471979126 147.31155752768325
189.64223792137716 108.92597404196589 229.0652408690412
195.36618376756235 88.9077357709837 174.4909770756669
194.01402926918962 114.63243874300697 184.71049236503438
205.08602025248078 78.45659903424398 180.96536598411058
186.52975298202637 94.35751951642 204.06220158996993
197.43197621871937 117.3872830847942 178.2575406406637
197.24304362099116 105.87083190813478 87.31572733789531
181.60413815041167 86.72766279655471 136.40093861964306
198.46015367124426 101.01958072491514 152.41565190847192
194.28657215982068 101.25183534996353 98.28975399178283
191.56793209280968 83.4566055696818 91.68622187100688
193.9684312329246 107.7890027529348 156.93941653641136
183.96932929297913 65.60775694267157 166.73887281390543
193.4008851665447 115.28050419326158 106.02127351607896
197.56666553189612 68.81190278095767 141.60860101444086
201.9097728112452 116.08169774059397 171.12006610088673
186.2713671939539 88.241711581096 197.5086901818079
204.01960392628564 98.90560645814612 169.9399323289781
189.32510293047292 92.24467028129699 116.57838662269299
189.35105648007846 81.2533734396036 152.74931426235617
187.02598349914166 90.47272773566742 119.35922699908471
183.74557746218895 99.22049393207978 201.6926464057032
189.60691188476773 86.55792058470676 85.68589541358402
183.31175443364583 107.43247811937724 155.07365273443185
193.99878727826058 96.39589307820644 161.15774992620373
183.79067263073696 89.14542551107888 142.09287588568264
187.28440654141446 80.2087411759682 101.83351479209347
192.2061269750736 107.12439772525502 181.80499695506688
191.08198767734302 106.83873148198631 153.19916419635484
197.7429579969584 96.47047880954484 153.72918171792983
185.73558882782265 107.23198060589553 169.746430388122
193.8015888402852 68.42208282287702 155.73219075143243
199.15650942694148 135.04031058545883 118.51106611908472
202.53966612255869 111.35853417019615 122.44857928708385
191.74759641789868 113.91042666370981 181.91785126759544
188.19922373541874 132.54299188110252 144.77415397550746
181.50369332585808 97.92028782502058 161.12448651749722
187.29882134509992 78.55083379542316 168.63170451501264
197.05415582287074 72.30195221321243 142.60389383258988
187.88131778882897 96.9598168992096 125.04428307470774
186.32612281479663 95.36114094457089 151.09139506165172
188.25357492123945 123.81019313874853 184.14290331598468
196.9270342486184 89.47892070900845 249.6943248592321
184.84740975736142 108.8262498666704 195.14699450715838
196.90942471422764 130.64569566337616 180.45827689429407
200.6406959990538 112.24866297973487 98.75885896568482
204.00216355746164 89.7321358768645 146.64912114724132
182.75544103136795 86.67624163271536 100.57297426337048
189.70514339764136 119.27309043993961 138.1105805431865
189.36779195370596 89.3160140842936 123.29802873545296
190.958302109222 94.15573820063534 99.82835202710649
191.19645923785606 111.78171592309471 181.1046545010189
190.70193229602464 89.06358915810695 82.72948951348438
188.09552636705865 105.31237946889496 184.1569869187954
195.33143856253125 126.10207380527999 132.52202519000042
195.67663267726536 117.50549512949968 241.42714175893533
198.9446118174036 79.24043733556184 186.2728832811143
186.20420306455992 99.0850237690582 158.83359634265017
194.82085646230726 123.45479634049822 74.39192966042796
186.70249461640884 85.03131731635591 114.44715268215688
195.1691725414197 95.04789817658119 138.1760939276428
185.97876126172972 92.56928687578726 173.7426021105168
187.48126802666297 89.70690421170768 156.55192674065134
193.9302909770388 116.79650772354665 135.42453357412475
199.0483958730146 99.04172201666547 174.39926536933834
188.9648530781408 124.50824634431068 183.0492576758985
192.78908396726834 79.59581441964869 98.02988710794085
190.7591524594023 117.0468564797484 130.39696948784132
193.78913009500192 93.92089020761789 188.93909278221966
189.88312839838648 101.9111572141693 102.05647932243102
190.59289206142134 75.78246217730161 128.13937331393427
183.4320735339445 76.22573894442372 122.92952966588399
196.77123388232718 105.58058071181584 121.45067001159589
189.71157861480557 101.2445230730538 120.93309345510079
197.09199074252882 119.07489412899417 71.67573587407516
193.4316553850966 85.65563838304668 158.63168139471705
183.99016935539814 111.23052190301455 202.99929568406986
196.64701751405954 98.84758506343977 119.29565761202365
197.71768338593841 108.79545143885451 118.8028692119266
193.4455576194736 95.14856256768394 187.99573471785345
206.02188897046534 110.33600545992908 128.60314652767676
194.6314323006475 85.46591261014805 145.2388945133735
185.72963819925445 57.8882555729727 106.59376711431489
193.9511203165711 115.02912798947895 66.26957414336206
191.74435306903905 117.0509043345798 179.13090396937977
193.39594407467143 62.36055038577799 110.37576287208708
196.14103980293496 98.07064389813553 119.6420296751175
198.96683235890276 138.19804069247934 123.80093913635773
187.90512518519444 130.52668457170682 170.12716894670845
198.07650899429208 124.86751929505306 154.78900468953094
189.99903758245708 125.4026113904007 172.6717527086835
186.00085430075157 96.04513105380059 110.58146232503447
192.41748036238673 143.14206073987077 173.49884210739475
198.85574787156347 106.5372434942992 154.99849334226175
193.1760589094571 100.02139767779826 72.36891123979672
187.59940281436124 83.19922698198228 162.2717778839888
189.3549427252251 100.50857534564108 120.62230384268965
190.7008626731703 89.10589521160999 142.33494647393647
194.98289625232795 94.99428103063896 147.98688853785438
191.94770812399702 88.54690310170251 190.65101463377655
199.0736565745237 110.2403469864714 169.98382410045966
203.18865363215969 95.67005489980366 172.41925894437827
200.14378391362618 98.98585491432304 177.8972370786302
193.61106238860305 80.06773275177338 182.11266641503923
200.83238897057396 77.44829162534627 137.61083583309892
194.4739581057686 114.84883702596056 164.17475042103146
191.92562778395603 95.43939650372322 175.37210242156306
182.1617485490362 102.60124432639131 181.18127297146208
193.0268070927563 122.06360381762894 168.68327270536344
197.88438841388316 115.54844500452204 102.01186648392516
193.7817232354254 133.26888792380834 170.6662949837967
204.34495213223153 96.443080992379 143.4203403574435
190.9352414558787 95.88310215747036 203.90407642745913
194.98870091730444 92.41293780589903 172.18178910641808
188.1956899196437 78.6815880379247 163.19923959870025
187.90975745862744 98.90888108938992 155.09526376012332
189.00505043146347 68.10871499414404 183.46009298572397
188.4088124702557 101.7687698503505 191.3692520635919
199.8186707516909 74.72760749515962 129.99401204982115
192.35118885214166 87.37311375998404 139.72567176413642
181.56198307522627 100.5109729678098 178.35299489523015
194.256181160431 83.76152446914827 191.29493941137167
192.83108034138533 118.03895145590234 139.58129523657357
200.42636496563566 86.07826669438718 109.00732544806385
194.2788116932827 104.50701563792458 209.94718753504762
199.11500570382185 109.95015710548523 183.7601544656578
184.24386829486684 84.87426813887272 179.34133449569725
198.5146117910303 108.04737531695085 140.73651872344357
194.12053563238683 89.10148086485724 171.10549070809552
194.39329854970467 107.69236623314956 169.60140968438395
190.86085280979205 97.46112723321903 146.15717990126365
196.40435512721314 73.93390805624605 106.71700754945235
202.0904053903165 98.30294699458605 159.35247173080165
183.03586401459893 93.44924974264417 130.75498705877945
194.98520250196188 100.69641933454113 165.4162175868915
193.98012675874728 127.8172910408181 215.73888022890833
181.44576060916302 109.39324456276127 246.82476436311137
200.16102458026145 140.29789620900218 117.0331235174443
184.8066031302492 85.05128717601531 207.03118103656112
195.3702480487662 100.97556076864188 98.8833294636796
192.03420251543872 104.57217253682077 167.39905626866434
190.94234210845363 119.73565970450323 159.7587728711019
190.6671344411841 116.93132635330258 141.69663757032833
190.7668365891196 124.69544377659228 133.90741164333593
197.8427397911284 117.46752667442517 124.70076274052684
190.25868101765164 106.84489033721151 190.82823365970648
197.75259643832715 99.52243775344107 136.83026249179062
193.64499573764135 66.88901635054101 122.38696101122376
198.06122394263002 91.41078153774883 137.6150105244948
194.406811017781 118.9257055841206 149.09604745743292
190.1133209024584 158.41295644270082 174.80695130246195
188.87020492265498 93.46014314322295 103.3695768947629
199.6349485652007 130.9638519065884 119.43393320804856
191.6959363596668 108.90015222392408 180.408215617272
188.8928365742029 55.97279465827625 77.3999869108132
191.762836271725 97.7882598234356 144.8532839422679
196.27909095625122 116.20418665394088 158.6915275193516
182.86261935472322 106.73450293764118 115.15197467517481
199.83623822090746 84.18548548625598 133.68198181719563
196.32494548532912 104.83390566227135 116.36158743261308
187.7395979893453 99.80569285790865 195.72637896729424
186.70894237314752 106.50004290970782 174.09344919682673
193.44844369283942 91.2846104317282 197.8585908074827
198.1857133932651 97.80591004106336 169.2637432955997
187.86026481886648 135.67260974289587 136.27276240342874
191.23358260520675 101.73871219127106 158.68851215792992
193.20467789190567 159.86582958087857 136.58900995862578
196.64815045346887 95.44293797412651 131.93163630131878
193.23512239268666 96.50188759337759 147.81143277817986
190.91035329444108 110.36549980850893 121.29823533008762
182.23991249469057 106.72591682470744 178.90176972951153
193.5793114224174 125.5983026572465 116.55381081004124
195.13985607352132 86.78845316367197 157.1047388629603
184.2953392142421 109.46907878136096 193.81326798769518
185.97286957574826 76.83281538558766 155.08074604690083
199.32664887604182 74.33456758873756 106.39724134314295
192.69010162357145 83.44261307748106 214.02711472639226
193.5546690058565 98.68028107344598 112.8723136670454
189.77140036460668 81.42571202193469 152.06277633834057
195.78983011603236 86.52862150937861 85.18059617291198
203.11142757010768 118.25462411055301 135.15119968535572
188.40154403752035 103.23941409127278 171.30973661616684
194.06124891833414 86.61458823103176 130.97001055974752
195.5283054579439 76.49237647610549 121.06046829533042
187.3915864885101 99.68476867222486 179.18485861471285
190.8532479249707 88.45813080693769 121.13194614518659
195.49814434259594 75.78379217176284 170.03917311032612
200.15526855502384 87.45573107595416 134.9765195179133
192.83841783299223 105.47859563223055 116.62812829885635
187.34198614769028 84.1346845973669 142.8626353148149
199.923199683852 118.3291692419758 124.38170630131302
193.33928888321074 76.4868361189809 131.3875479750059
204.98608867173326 96.54784638763124 167.0516575103282
188.56529873946513 114.27770927716489 97.68313160425436
183.60788269135733 80.14256824343246 125.14753962780306
202.57575818260005 86.8636084351001 212.5000806417177
207.02898144051795 114.0334827653569 211.31462027379973
196.59215666390165 111.11337425092958 72.6868929842636
197.04106056831512 79.49282704774849 161.55284073991825
187.41219749382847 110.49492032997271 136.2859922951453
188.0846106220876 91.24314805570711 166.95938405265426
186.0492814853459 105.50942280057188 98.64599175073182
198.15406442475728 110.33015086847944 145.50314188602005
199.39343925877893 116.38118301152738 128.75566428792877
188.84895479722047 96.059965393668 210.79797951951124
177.57092122964355 73.69113838069734 89.10303273928588
188.67454072314888 78.0996802370409 189.07906903801842
186.2792285398271 84.43177840764137 192.00051430461843
202.0554729534268 103.7813401262244 181.68351144174662
192.92139500660696 105.91776326064267 158.83580243757356
199.15835976336186 115.8788714403606 142.48473931206888
189.864447391327 98.0677702809856 110.44556808077938
194.12477825373136 68.41028679316614 167.227351188078
199.95360388620924 84.08293225096672 135.13038392707426
185.3186684825609 103.7788548079712 96.87032629969471
185.07547875019938 99.90563859039865 161.65199575003223
198.2815957176788 94.8603450497443 128.22574676745657
184.726237505744 106.92441535668713 175.34466665334537
189.4713883835179 101.67371281201811 181.0163884108151
198.03580639768617 101.02283434750599 135.20443037571474
187.04240926125306 105.31951920640985 154.02076993892496
193.36219185009983 90.68391502285562 165.17724323514952
189.341000628557 85.54624402694807 90.13357128305829
190.73525788291258 111.1625364843689 199.24504517080797
195.70012277364202 114.00599540346803 155.57075985904197
197.33893944313232 108.36897098124021 175.40788242560495
187.23956613532147 81.81403468626078 200.27962821332017
194.01091007756696 93.38409296066877 129.4702676516385
